image_id,word_id
54600,780
65662,1740
58387,616
62738,470
53736,1550
48298,1912
54833,1950
04393,816
48523,1914
48521,126
36660,299
10602,1341
04332,1313
42667,1483
53013,987
39955,933
28680,1425
44602,578
44607,578
44606,578
44604,578
41657,1476
40399,1179
41654,1476
41653,1476
53014,987
65664,1741
54090,1944
41659,1476
23338,696
35770,1453
48743,585
48740,585
48741,585
41263,1853
48747,585
04330,1313
08492,144
40834,91
40835,91
40836,91
40837,91
29327,902
57832,458
18255,868
18256,868
18258,868
33639,560
52354,1233
15537,379
15534,379
15533,379
15531,379
15530,379
14577,1084
17145,518
16323,1091
51718,1532
34390,563
60970,1982
65667,1394
54095,1944
04358,1314
14128,1359
34397,1159
16322,1091
34395,563
54143,1945
04581,1050
33466,724
23031,1754
34114,919
34117,919
34110,919
34111,919
34112,919
08942,35
08944,35
11952,844
55658,607
63455,800
55659,607
23030,1754
00846,1601
17951,681
52720,448
47387,1204
47385,1204
47384,1204
47383,1204
47382,1204
47381,1204
63450,800
22548,282
22549,282
22238,1112
22239,1112
31096,1148
31094,1148
31095,1148
31093,1148
39682,1467
16213,1709
16212,1709
19931,1736
07703,1646
16009,1370
57596,1568
32722,1153
18419,1100
39686,1467
38316,306
38317,306
57783,249
28143,288
28140,288
55150,603
38318,306
28145,288
56874,1250
07702,1646
56178,1957
32729,1153
33063,1808
32728,1153
35578,1452
31898,159
31899,159
31897,159
57785,249
35575,1452
35574,1452
35576,1452
51235,72
51236,72
15996,1693
51231,72
51232,72
51233,72
07418,364
11534,1078
65113,815
61143,468
65111,354
61144,468
65114,355
65118,484
65119,259
51726,1532
06787,1636
60546,338
60547,338
60545,338
60548,338
51955,1229
13501,1684
25013,701
25012,701
25011,701
25017,701
25015,701
25014,701
46166,1898
36038,1821
05018,1629
33044,1807
16164,1089
20109,1738
53030,450
32535,914
06379,1054
50960,1224
33043,1807
64391,179
25279,1763
02542,477
02540,477
02541,477
02544,477
02545,477
02548,477
50964,1224
23056,537
56784,1249
46292,439
46293,439
46291,439
46296,439
33042,1807
46299,439
42761,1864
55750,783
36037,1821
54191,1946
32537,914
51734,1227
24991,1414
57447,332
57441,332
57442,332
35116,296
35762,1453
47561,1515
65945,1430
65947,1431
03766,1618
50896,1529
54092,1944
02970,1303
62942,1593
54763,1556
44849,1882
14380,510
10625,371
65230,655
53493,246
42843,67
05709,489
05708,489
69207,634
05705,489
24059,699
05707,489
05706,489
51153,1530
49358,1523
49359,1523
20403,690
01018,1289
44865,954
22844,1402
01011,1289
20401,689
01012,1289
12636,1676
59833,1266
17355,1377
37838,930
20407,690
20992,37
44478,577
63069,346
44474,577
44470,577
44471,577
44473,577
58710,788
58714,788
58243,1970
01646,1295
09807,836
04116,813
04296,815
10591,668
26464,1769
20198,1105
13023,848
13020,848
13026,848
13024,848
32557,1152
16327,1091
04115,813
52170,772
01107,1605
52171,772
20872,1395
18068,519
37839,930
20706,530
32554,1152
18061,519
15116,1363
20227,688
20226,688
46506,1506
09954,54
09955,54
09956,54
09957,54
09950,54
09953,54
29847,1429
29842,1429
29843,1429
17300,1097
65442,1361
29849,1429
44860,954
66283,1480
07625,1645
66281,315
66280,166
66285,1481
66284,1481
66534,171
66537,595
66536,327
66531,97
66822,138
66533,171
66532,97
28058,1776
52656,1934
40639,934
48732,1916
53775,1551
48371,1211
62191,1589
17306,1097
66759,134
66758,343
47175,169
47176,169
47177,169
47178,169
66750,1029
66752,102
66757,624
66756,1031
04826,646
04824,646
04823,646
04821,646
47733,1207
61826,1586
35966,1166
35965,1166
51696,771
10645,1070
45908,754
35968,1166
18254,868
55366,47
55364,47
55365,47
55362,47
55363,47
37831,1831
55361,47
20342,879
32214,412
19089,872
55368,47
55369,47
12619,1350
12614,1350
12613,1350
12612,1350
69445,581
69446,125
69440,94
69441,751
69442,961
52651,1934
24735,1125
24734,1125
24736,1125
24732,284
12403,1347
50620,1221
50623,1221
19559,389
19558,389
61886,1028
65251,1058
61881,1028
61882,1028
65252,825
21015,1109
65259,826
61889,1028
19557,389
44869,954
01832,1296
01831,1296
01836,1296
01839,1296
15019,1362
13621,1356
16325,1091
62775,1030
28821,1780
44868,954
25488,705
30289,1433
16951,1715
25482,705
25483,705
25484,705
25485,705
25486,705
05778,1318
28820,1780
05779,1318
46330,1197
46333,1197
46336,1197
41811,1858
41812,1858
56819,330
41814,1858
41816,1858
56816,330
56811,330
56813,330
04119,813
43674,1868
27023,1772
43672,1868
43671,1868
15652,1367
43679,435
63955,629
11708,148
11709,148
57638,29
57639,29
57634,29
57635,29
57632,29
57633,29
57630,29
57631,29
04118,813
29986,1431
31082,1790
62274,253
39514,740
54810,1949
17019,60
20768,1107
20766,1107
17013,60
52660,1540
17016,60
17017,60
17014,60
17015,60
53827,990
17166,863
53825,990
29007,1782
39198,1841
05064,647
05065,647
05066,647
52575,592
05062,647
05063,647
62934,1593
16324,1091
05069,647
04620,105
45826,1504
45820,1504
04624,105
62284,253
16314,1710
07886,1326
34823,24
34824,24
34825,24
34826,24
34827,24
08702,145
08701,145
08706,145
08707,145
36687,421
36683,421
36680,421
36681,421
54444,452
54447,452
54440,452
54443,452
52579,592
15732,514
59670,1976
30264,905
59672,1976
15880,1706
30265,905
47042,1200
66253,1180
35558,1816
30268,905
63226,7
63227,7
63225,7
44794,1500
54533,1555
57850,1014
63228,7
63229,7
37483,1171
14287,374
18279,520
18276,520
14288,374
14289,374
18273,520
16963,274
59906,618
59904,618
59905,618
59903,618
34359,921
34357,921
34354,921
34355,921
34353,921
59909,618
44085,235
44087,235
44086,235
44081,235
44083,235
44082,235
39427,1175
39426,1175
39425,1175
16966,274
44088,235
05931,490
31650,294
31651,294
31652,294
31655,294
01226,1607
10405,369
37152,122
46502,1506
01229,1607
57437,332
07530,1643
35881,1165
35885,1165
35160,726
20260,1739
07431,1641
03571,642
58503,73
58502,73
36804,1825
28308,289
28309,289
11148,843
32511,557
38086,425
38087,425
38084,425
38085,425
18138,683
38089,425
47242,966
39350,932
13819,1686
13812,198
13813,198
28160,214
28161,214
28162,214
28164,214
28169,214
32047,1797
65176,1632
28683,1425
18432,1381
55179,604
55178,604
38338,427
14845,511
11359,503
38336,427
38337,427
55177,604
30936,408
08515,1652
11948,844
54205,599
35222,727
56482,1562
56481,1562
02870,1301
39352,932
46503,1506
11358,503
11559,146
11558,146
43083,1485
07479,365
51703,324
51704,324
51705,324
51708,324
51709,324
07473,365
02112,352
07475,365
65179,360
65138,647
65139,487
32523,1801
65130,646
65131,141
65132,356
65133,356
65134,184
65135,184
65137,106
25070,156
25073,156
25072,156
00847,1601
25076,156
00849,1601
19504,1388
33066,1808
53016,987
42475,943
30935,408
16335,1092
65394,671
65395,1350
65396,1350
65397,1352
32050,1797
19856,1735
65392,1347
65393,1348
28057,1776
65484,1094
65398,1679
28067,1776
24269,1410
54554,172
56158,609
56159,609
32475,913
57287,98
57286,98
57285,98
57284,98
57283,98
57282,98
12812,1354
66608,1015
45936,1897
02568,637
66607,14
51874,1534
21089,1396
66091,921
66354,959
02560,1300
02561,1300
63610,1035
02565,637
02566,637
02567,637
50466,1925
66356,579
66351,93
46500,1506
26326,549
53015,987
53552,597
02969,1303
11942,844
60360,1980
65021,1606
36859,422
36858,422
40723,1851
53709,451
53706,451
53707,451
36857,422
53700,451
53701,451
58614,1575
01922,1298
11943,844
49595,70
49596,70
49597,70
49598,70
49599,70
37350,928
19328,525
65757,1402
04013,812
12394,1675
12392,1675
36118,1167
12391,1675
64447,1039
64446,1039
64445,1039
26012,1418
26013,1418
45104,956
45101,956
45100,956
44278,746
44276,746
44274,746
44275,746
16220,1709
44273,746
35307,1815
42829,67
05238,77
05729,3
05728,3
49378,319
49379,319
49374,319
05727,3
49371,319
38534,13
38532,13
38533,13
38530,13
46501,1506
01319,1290
19169,873
40403,1179
40184,228
57582,1967
18727,1728
23627,697
14633,58
04017,812
14636,1695
14635,1695
03337,639
30460,556
30920,1436
40409,1179
44572,950
30468,407
30469,407
13049,1081
36146,1822
36140,1822
36142,1822
08868,665
03338,639
13046,1081
18040,1723
18042,1723
58612,1575
33519,1809
33518,1809
25522,1765
27569,552
09713,1339
09936,838
09934,838
09935,838
03761,1309
29794,1428
07642,825
66519,130
66518,130
07862,1648
21221,280
62088,1587
66512,593
66511,593
66510,1235
66515,448
48074,1517
48077,1517
25844,892
25846,892
25847,892
08825,1335
31223,1791
49887,1922
54667,1948
04424,484
29723,715
08824,1335
34543,1161
44492,748
34547,1161
34545,1161
34544,1161
27190,1134
27192,1134
65894,552
65892,212
65891,12
65890,12
48279,1518
39040,568
54213,599
29726,715
44493,748
50938,767
65083,638
35948,565
35945,565
35946,565
35947,565
50934,767
50935,767
50420,444
65096,182
65095,640
65094,639
55348,247
65092,258
65091,480
55340,247
55341,247
55343,247
52867,130
52860,130
52862,130
52863,130
62087,1587
69422,27
60910,793
10898,82
69426,429
10893,82
10892,82
10895,82
10894,82
66776,1273
66775,347
66774,254
66773,346
66772,1594
38946,1836
47307,1201
61510,1988
66779,7
66778,7
32278,1799
40722,1851
65277,829
65275,188
65279,663
65278,80
08170,1061
09095,832
01582,806
01587,1609
01586,1609
01585,1609
01584,1609
69399,729
69390,916
52373,1539
69395,45
69396,24
69397,727
09310,497
47305,1201
45929,1897
41907,1860
49089,1918
13732,1357
17654,201
17655,201
17656,201
17657,201
66273,1856
17659,201
38305,1461
13544,197
13545,197
56839,48
56838,48
45928,1897
13543,197
56830,330
41833,232
57617,1253
43698,1189
57612,1253
57613,1253
28056,1776
43697,1189
57618,1253
57619,1253
08510,1652
51114,769
11768,55
11769,55
16384,1094
17128,677
11767,55
36717,1169
20746,691
20740,691
20741,691
62519,1270
62517,1270
62516,1270
40569,1469
62510,102
47302,1201
64058,137
64059,137
33243,1446
64056,137
64057,137
13095,1681
36336,420
36337,420
06411,651
36335,420
46317,1899
11906,670
21925,1747
28417,1424
21923,1747
40637,934
21928,1747
45842,123
45843,123
45840,123
01874,1297
09235,368
09234,368
04604,260
04601,260
04600,260
41262,1853
61590,1989
65899,1423
58077,1573
30585,1787
10389,1661
16925,862
16927,862
16926,862
11904,670
56780,1249
12231,505
54424,994
54425,994
19515,1734
54428,994
54116,1553
41698,1477
09894,499
15713,857
15711,857
09896,499
57874,1254
57875,1254
57876,1254
19406,279
17979,1722
13091,1681
21434,205
55769,173
63208,49
21433,205
21432,205
63204,49
63205,49
63207,49
63200,49
63201,49
63202,49
63203,49
37318,732
32521,1801
52617,593
32520,1801
37316,732
37315,732
52616,593
32655,161
16511,1711
32654,161
33882,1812
32657,161
07879,1326
03378,1307
26807,895
26806,895
26801,895
08182,1328
26802,895
32115,912
05915,819
05917,819
05911,819
05912,819
05913,819
56771,1564
01208,472
01206,472
01207,472
49318,1216
51289,770
13510,1685
51288,770
60381,1026
24525,1757
24522,1123
24523,1757
49319,1216
40561,1469
03516,1049
45171,958
03515,1049
23640,399
66189,1463
17126,677
54363,1554
66122,1166
66183,13
66186,226
34375,922
12702,1353
34370,922
34371,922
60705,1981
03517,1049
65628,872
34510,1160
50895,1529
69420,1176
17127,677
34511,1160
34512,1160
60702,1981
34514,1160
18029,682
12654,1351
55111,1241
53698,451
17124,677
34516,1160
08412,829
55119,997
40565,1469
17125,677
06029,820
19224,1103
23847,1119
04130,1621
35209,1163
54189,1946
23274,883
07455,187
07454,187
07453,187
07452,187
07451,824
13877,1687
23279,883
07458,187
51278,1531
11867,1344
32570,1803
51276,1531
22272,534
22273,534
22276,534
23645,399
18139,683
48313,1913
54256,778
04132,1621
00869,1287
47362,1203
17969,1722
25055,891
25052,891
25051,891
23646,1756
27177,402
27382,1135
23647,1756
39006,26
39000,26
65655,687
22015,1748
54613,1240
65654,152
04134,1621
44796,1500
65657,688
57265,786
57266,786
57261,786
57263,786
57262,786
55803,1000
31836,1442
19968,876
19969,876
55805,1000
55804,1000
19967,876
16241,1090
04137,1622
22494,396
22495,396
01442,350
22493,396
12006,1672
38399,1462
22499,396
62143,1588
44971,1884
25714,1766
45819,1504
14204,1690
04136,1622
04324,1313
50454,1526
50453,1526
69429,572
65510,518
24890,890
24892,890
46783,1509
07528,1643
09633,835
63381,1275
63380,1275
56978,1008
45479,579
45473,1890
45471,1890
05741,3
05740,3
05743,3
05742,3
05749,3
44780,1499
66239,742
05219,1630
37788,303
37789,303
22802,206
22805,206
22804,206
22806,206
46870,1199
37785,303
37786,303
37787,303
45781,753
45780,753
45783,753
45782,753
45785,753
45786,753
45789,753
10715,193
36783,301
10711,193
36781,301
36836,222
14650,1696
09634,835
37273,1170
14657,1697
32049,1797
49807,976
38632,307
49804,976
65470,674
06146,1320
49805,976
65473,516
04076,645
59350,1580
65472,516
22718,398
39428,1175
65477,858
45723,961
65476,676
33539,219
33538,219
54180,992
48044,238
09915,267
48043,238
48042,238
62097,101
17832,203
41449,231
44624,952
02701,1046
20979,37
40770,936
23049,537
23046,537
23045,537
02833,479
59555,465
59005,1974
59551,465
27604,403
39583,312
39584,312
39585,312
39586,312
39589,312
45224,1887
29866,717
29867,717
31755,42
31756,42
31751,42
31750,42
31753,42
31752,42
30054,718
08006,827
08001,827
30941,408
12010,1672
15296,1086
59212,176
15294,1086
15293,1086
30946,408
50405,1219
50402,1219
50408,444
50409,444
66571,605
66570,604
66573,454
66572,606
66575,47
66574,455
66577,1242
66579,608
35923,1455
47724,1910
35924,1455
35925,1455
29792,1428
55328,1952
65079,479
46606,1901
65074,810
55321,455
65071,477
65073,257
65072,637
52802,1237
04012,812
52800,1237
19563,389
22643,397
22640,397
06137,1320
22646,397
22645,397
48752,585
04326,1313
57487,1252
69401,222
69402,25
69403,1458
69404,566
69405,164
69406,736
69407,225
44782,1499
66799,31
66798,31
66795,136
66797,1036
04015,812
66791,178
46269,124
44175,1872
01876,1297
01875,1297
46268,124
29463,1783
61224,1986
61226,1986
65212,1056
65216,33
39387,1845
32427,1800
57827,458
07527,1643
57826,458
31979,1151
31978,1151
43452,434
18729,1728
31976,1151
32250,65
32253,65
32255,65
32254,65
32257,65
55638,1244
56852,48
17636,679
01381,1291
58734,461
63108,347
32277,1799
57670,612
57671,612
57677,612
51133,322
51131,322
51130,322
63917,1598
14984,1701
62190,1589
45689,752
04397,816
52110,1231
16007,1370
47440,1514
19512,1734
38373,1834
60064,1582
03999,1310
62443,622
47441,1514
58072,1573
38374,1834
09490,1064
05020,1629
46665,1902
05025,1629
46661,1902
49140,240
04378,1627
45861,580
48545,971
41365,744
41364,744
57096,1009
57092,1009
57093,1009
57090,1009
57091,1009
47140,1906
41056,1472
40566,1469
57099,1009
16400,1372
19506,1388
12212,1346
12210,1346
12217,1346
42142,1861
49644,974
12678,1352
15845,1368
53026,450
57896,1572
53570,1548
49645,974
57892,1572
10635,371
57890,1572
21027,880
37370,224
37373,224
21417,532
18949,1731
05685,1051
34868,725
56463,1007
05680,1051
05681,1051
05682,1051
53022,987
17149,518
62790,1592
62793,1592
62792,1592
62797,1592
62796,1592
23199,1117
33806,1158
33804,1158
21524,1745
15998,1693
14584,1084
40097,1848
66599,612
33808,1158
54558,172
37195,731
37194,731
33479,162
14580,1084
01268,1608
10148,81
09493,1064
01266,1608
01264,1608
08535,1330
54555,172
08302,1650
40230,1468
40231,1468
17144,518
30974,409
08308,1650
02008,1611
37993,304
17457,1379
24548,1762
19742,1390
17995,866
17992,866
28436,290
30975,409
14461,150
28430,290
11105,1664
59495,177
59496,177
59497,177
55188,1558
27994,712
61140,1984
55660,607
59499,177
04441,485
27995,712
31566,1150
31565,1150
13854,270
13855,270
13858,270
13859,270
31569,1150
27999,712
51814,591
04440,485
55842,784
35516,66
58730,787
55841,784
38376,1834
38378,1834
00384,1284
06832,33
06833,33
54762,1556
06834,33
06835,33
00382,1284
06839,33
57368,1567
47442,1514
17377,864
00381,1284
58983,1578
07303,659
07301,659
07300,659
23709,885
47059,1511
07304,659
23705,885
23704,885
07309,659
23701,885
23703,885
23702,885
08772,1653
15330,271
15332,271
32824,1154
13316,508
39390,1845
18856,1730
22251,1112
37004,1458
66800,1596
53621,1549
66805,1597
06736,1056
56119,1956
09735,1066
56111,1004
49886,1922
56115,1956
56117,1956
56465,1007
07128,1640
43511,1866
57791,249
57794,249
12024,1673
12025,1673
09736,1066
65682,153
65680,880
12023,1673
55860,456
12028,1673
55864,456
55867,1954
65689,392
03758,1309
62493,1996
01464,139
01466,139
01460,139
01461,139
01462,139
01463,139
19509,1388
09737,1066
31613,1795
69219,140
69218,260
69215,639
69217,259
69216,816
69211,257
69213,52
69212,479
23578,155
63077,346
65189,1054
63072,346
63070,346
40183,228
65539,1
49885,1922
38011,737
65535,201
49081,586
65531,275
49084,586
65533,679
45411,1888
65956,906
65407,508
08512,1652
65221,653
45419,1889
44529,1877
65222,654
65522,1378
07600,366
30926,1436
65224,1323
49330,318
49334,318
27215,12
49338,318
05763,649
05762,649
52566,244
52560,244
01076,1604
01074,1604
01073,1604
45054,1502
08639,1333
69230,821
04053,1620
10772,372
10770,372
10771,372
10777,372
10774,372
49410,1919
24503,1761
11828,669
14676,59
14675,59
14674,59
14673,59
14672,59
14671,59
20414,690
48685,1520
48684,1520
62309,798
62302,798
62303,798
48540,971
55206,605
13087,1681
60057,1582
09836,837
02476,635
02477,635
02474,635
02475,635
44234,1191
44235,1191
07286,658
02478,635
18779,387
40828,1852
39747,569
18772,387
18773,387
18770,387
18771,387
18775,387
59797,1265
59795,1265
10090,840
59793,1265
59792,1265
59791,1265
41554,1854
41555,1854
04141,1622
48542,971
39743,569
57935,14
57934,14
57936,14
57933,14
09458,265
08613,494
57939,14
10199,109
51408,981
29284,1426
14777,1698
41705,1856
02095,809
08618,494
02273,1299
39748,569
30285,1433
58186,1018
15103,376
15100,376
15101,376
59854,1023
66735,1028
29136,291
29137,291
29138,291
29139,291
02093,809
47244,966
06087,1634
31778,411
31773,411
31776,411
31775,411
31774,411
12590,671
12593,671
66755,1030
06083,1634
45067,955
49092,1918
41585,1475
35901,1814
50460,1526
41584,1475
31485,910
31487,910
31486,910
44906,1501
44907,1501
44900,750
44903,750
47224,1512
47225,1512
66228,569
47222,1512
66558,453
66557,453
66224,227
66227,1467
41580,1475
66552,993
66551,599
66222,1466
65059,634
65058,1044
22627,397
65052,475
65051,808
65050,808
65057,352
65056,809
50584,1926
65054,475
26531,157
26530,157
26532,157
26537,157
69271,1076
03451,1048
29963,1430
54076,598
28886,1142
47005,756
28881,1142
61249,1987
18377,1380
29967,1430
61246,1987
61247,1987
03450,1048
13647,9
13646,9
13642,9
13641,9
13640,9
13648,9
58325,1959
29011,1782
10446,370
18374,1380
02644,1614
03069,1304
15213,1085
55300,454
55301,454
55302,454
55304,454
55308,454
32276,1799
51331,590
56309,329
56308,329
56878,1250
56305,610
56307,329
56306,329
56300,610
13508,1685
12943,1680
12942,1680
13500,1684
13503,1684
57659,333
18372,1380
50587,1926
12947,1680
57655,333
57656,333
57657,333
06954,654
65235,658
65234,657
65233,493
65940,118
27221,12
51155,1530
51154,1530
51156,1530
52179,772
20700,530
20701,530
20702,530
52175,772
53881,991
25578,1127
50246,1218
55631,1953
25576,1127
25570,1127
25572,1127
25573,1127
02269,1299
39257,1842
42308,1480
42309,1480
54591,780
10443,370
18371,1380
56762,1563
66410,761
42665,1483
25978,548
09126,1063
19166,873
10343,1068
10693,1071
10340,1068
17159,863
33313,722
16968,274
63799,75
16527,1095
56970,1008
63792,75
63793,75
63790,75
63791,75
16965,274
14396,1691
63795,75
52686,1541
52687,1541
10684,1663
43258,1486
52688,1541
10526,1069
10520,1069
63242,7
60459,467
24119,1408
37425,734
37427,734
37421,734
48216,760
48210,760
30523,1434
48212,760
30522,1434
48218,760
48219,760
26840,117
26846,117
30746,1147
63696,1596
15219,1085
01244,1043
01245,1043
14190,111
19167,873
51426,1917
43254,1486
15827,675
15826,675
15829,675
15828,675
09091,832
54248,1947
09093,832
09092,832
61515,1988
62756,1032
28414,1424
28415,1424
02145,1044
28413,1424
31693,1796
62113,101
09893,499
09892,499
17975,1722
17974,1722
17976,1722
03430,641
59966,619
66133,1456
36744,1457
48073,1517
26063,1767
13878,1687
58665,1971
50851,170
50850,170
50856,170
50855,170
11500,1077
18140,683
11501,1077
53233,1939
18142,683
53626,1549
53230,1939
38398,1462
27087,1132
38396,1462
02622,810
61136,1984
61251,1987
18144,683
02126,1282
66056,1896
66057,1917
66054,1471
58977,1578
66052,1829
66053,1840
66051,1814
14835,511
33311,722
66058,1959
69466,1223
07499,1324
07498,660
58972,1578
69467,1224
07493,660
07492,660
07495,660
59216,176
59214,176
59215,176
59210,176
59211,176
04106,1311
15319,271
59219,176
30878,1435
50707,1527
69460,763
41058,1472
60952,794
50705,1527
58953,1020
45193,1886
63608,1035
50704,1527
45092,1503
63609,1035
63504,1034
66136,925
16231,1090
45969,963
37430,734
56464,1007
56461,1007
56462,1007
48608,762
20111,1738
60556,338
40802,937
50144,764
20262,1739
50140,764
50143,764
58750,1972
63974,1599
19257,62
16203,112
51815,591
51817,591
51818,591
19258,62
19259,62
40528,1850
47343,1907
63970,1599
52578,592
63971,1599
56792,1960
56793,1960
17041,1376
56795,1960
06363,78
06360,78
40529,1850
06365,78
47342,1907
19843,686
69239,653
69238,33
66340,1501
37341,733
69233,53
43829,436
69236,19
36232,924
21863,394
18644,1727
53643,776
37432,734
49538,587
49539,587
31348,1438
21869,11
65558,1344
66165,1460
33391,723
65552,1721
65553,866
65551,681
65556,145
65554,519
04302,1625
45438,94
45436,94
45435,94
45434,94
45433,94
48734,1916
61829,1586
43179,69
56485,1562
43174,69
43170,69
43171,69
43173,69
17042,1376
58026,615
58027,615
58024,615
58025,615
58029,615
17153,518
17157,863
57579,1967
17158,863
25185,703
25184,703
25186,703
60458,467
25183,703
60457,467
25188,703
13313,508
13312,508
02285,1299
36741,300
36747,1457
36745,1457
14839,511
58979,1578
47345,1907
44567,950
58791,250
58795,250
14837,511
14836,511
08680,495
20115,1738
45530,1891
64209,16
20110,1738
20113,1738
44563,951
36124,1167
44560,951
36121,1167
44561,951
58774,1973
08134,828
44741,953
04434,484
04437,485
04430,484
43385,1188
08131,828
26585,1420
04438,485
04439,485
27768,158
44568,950
59774,466
04120,813
46170,1898
18575,869
18570,869
18571,869
18578,869
45599,1892
45664,1895
15120,1363
61743,795
66734,1992
61742,795
04123,813
46609,1901
01127,1606
54014,1552
08517,1652
29614,1143
26980,41
64414,630
37652,1830
18756,1729
18759,1729
28749,901
12860,1679
12823,1678
64411,630
40664,1470
40661,1470
49651,974
48569,1915
64413,630
03479,481
03478,481
50336,765
50443,979
50332,765
50330,765
50331,765
02872,811
02873,811
23000,536
02877,811
07806,264
07807,264
07808,264
23006,1116
66392,1202
56764,1563
22359,1751
22358,1751
22357,1751
53672,1238
42554,1183
02559,1300
39289,1843
02558,1300
30587,1787
54117,1553
41780,1857
54249,1947
01605,1294
45597,1892
15831,675
38231,931
38233,931
38232,931
38238,931
58579,1256
09088,832
42701,572
53670,1238
42702,572
43987,1490
42703,572
10137,500
43369,1487
42704,572
19933,1736
36462,1456
22976,1753
09085,1656
07772,1325
53671,1238
11254,195
11252,195
11253,195
07779,1060
65031,350
65030,473
65033,1292
65032,139
65034,351
65037,1609
42709,572
65038,632
66396,584
55673,999
55675,999
02912,1302
44777,1499
48159,1209
24375,1412
11780,55
25378,543
25377,543
25374,543
25375,543
25372,543
25373,543
25371,543
51177,323
64048,1038
42553,1183
54251,1947
51178,323
65963,1787
65961,907
27208,12
27209,12
65789,885
65964,1788
65786,540
27206,12
27207,12
65783,283
65782,155
65781,539
65780,1406
00694,1285
47105,583
43580,573
00692,1285
48175,1209
45655,1894
36350,420
36351,420
14968,1700
25511,1416
25515,1416
66148,1827
17364,1378
17365,1378
17361,1378
17362,1378
52378,1539
58575,1256
51731,1227
39839,1176
16412,380
02915,1302
61916,340
61917,340
61914,340
61915,340
21182,392
61918,340
17090,36
17091,36
17097,36
52158,1537
52159,1537
57605,1968
11093,1073
20335,879
53207,245
45663,1895
12650,1351
53208,245
45967,963
21325,692
21324,692
21327,692
24131,1409
19411,279
27451,897
21328,692
42988,944
27450,897
37403,735
19414,279
45658,1894
37400,735
57820,1969
38015,737
09528,108
19713,875
38014,737
09525,108
41325,230
41322,230
41321,230
03318,1617
44552,1879
44551,1879
44555,1879
08694,145
08690,145
08691,145
08692,145
51295,770
38013,737
38012,737
44790,1500
51730,1227
15809,674
15808,674
01583,1609
08349,662
04232,1312
37650,1830
09320,834
54119,1553
08343,1651
08340,1651
23416,1405
08346,662
08347,662
08345,1651
18329,61
58589,175
14314,853
18323,61
18325,61
18324,61
14312,853
04593,260
04592,260
27445,897
45971,963
62170,15
62175,15
17955,681
48499,970
62488,1996
66699,1026
45455,1195
02999,52
12863,1679
50006,977
07163,1057
22848,1402
51933,984
31301,1793
09081,1656
61236,1585
29074,406
29071,406
46374,581
28296,1778
23873,698
25324,39
66078,219
66079,219
66075,162
66072,722
66073,1156
48801,127
48800,127
23870,698
27057,287
27056,287
51781,243
12418,1348
15370,272
15374,272
59233,1262
50830,1222
50835,445
50837,445
50836,445
50838,445
40660,1470
23878,698
42947,1484
58389,616
48566,1915
63889,1279
58388,616
43151,1865
10298,1660
39067,1838
45450,1195
66597,1968
65640,685
65641,1388
40728,1851
43113,1187
66055,1892
45453,1195
55533,1242
10296,1660
65860,706
55535,1242
55534,1242
55539,1242
06343,53
06432,492
01428,473
12062,845
12064,845
06439,492
69251,107
69250,264
69252,79
69255,144
69257,35
69256,494
69259,497
69258,368
51617,242
43809,1190
24044,1758
65868,893
43800,1489
43801,1489
43802,1489
43807,1489
65575,940
65577,1524
49342,1522
56048,1245
48526,1914
56049,1245
27556,1422
48567,1915
48522,1914
47240,966
11441,1075
57759,613
57758,613
11444,1075
43117,1187
00962,631
58008,1016
58009,1016
02874,811
02875,811
58006,1016
57545,1965
17429,382
17428,382
40468,570
44550,1879
17133,677
17132,677
17135,677
36720,1169
23009,1116
13333,56
13337,56
13334,56
61953,1993
53922,1943
53921,1943
53926,1943
53924,1943
58913,1258
58910,1258
58911,1258
40578,1180
58915,1258
20138,528
64224,16
54254,1947
36235,924
39990,741
39996,741
39995,741
39874,1177
02349,476
46575,1900
43994,1490
57211,1251
02430,1612
02434,1612
02435,1612
41511,313
41516,313
48020,969
39875,1177
31688,1796
27879,899
28288,1778
02609,1045
00341,1283
00967,631
38701,1835
20969,1744
44496,748
44495,748
57973,334
57975,334
57974,334
57977,334
33771,1157
37093,302
37094,302
54257,778
37097,302
37098,302
54258,778
15140,1364
39877,1177
27022,1772
15145,1364
27321,896
34271,920
47063,1511
05855,359
05854,359
05856,359
05851,1319
05853,359
31735,410
05858,359
31731,410
31730,410
08544,1331
01160,1042
01162,1042
37894,90
08546,1331
34018,163
08547,1331
44558,951
34012,163
34017,163
13499,1684
40642,934
40640,934
03457,1048
03108,1047
03454,1048
03105,1047
50318,978
50319,978
03103,1047
03102,1047
66261,229
66263,1474
66265,230
14760,151
66267,744
19852,1735
58256,1574
43510,1866
28041,404
02854,1615
47913,968
28044,404
19853,1735
58252,1574
15753,1705
55640,1244
00832,804
15751,1705
48306,1913
15750,1705
07873,1326
12809,1354
38212,1833
38211,1833
15755,1705
05102,106
40652,935
26860,710
40830,1852
19855,1735
40831,1852
05107,487
57307,331
66484,591
66487,1534
66486,1534
66481,324
66483,243
66482,243
66488,325
43341,433
43340,433
63697,1596
32945,88
01398,76
32947,88
32946,88
32949,88
32948,88
07757,826
07751,826
57304,331
07753,826
61062,339
65017,805
65016,1288
65014,1601
65011,1285
65010,1041
00904,805
25356,1764
00901,805
60227,1024
60225,1024
60224,1024
60221,1024
60220,1024
25689,114
16639,1713
25686,114
25687,114
06968,1638
25685,114
51199,1225
51198,1225
51197,1225
69309,869
